Date,Article_title,Stock_symbol,Url,Publisher,Author,Article,Lsa_summary,Luhn_summary,Textrank_summary,Lexrank_summary
2020-03-09 00:00:00 UTC,38 Communication Services Stocks Moving In Monday's Pre-Market Session,GOOGL,https://www.benzinga.com/pre-market-outlook/20/03/15506239/38-communication-services-stocks-moving-in-mondays-pre-market-session,Lisa Levin,,,,,,
2020-03-09 00:00:00 UTC,Twitter Marks Trump Campaign Video As 'Manipulated Media' In One Of The First Enforcements Of Updated Policy,GOOGL,https://www.benzinga.com/news/20/03/15504626/twitter-marks-trump-campaign-video-as-manipulated-media-in-one-of-the-first-enforcements-of-updated,Neer Varshney,,,,,,
2020-03-06 00:00:00 UTC,Former Uber Exec Files For Bankruptcy After Losing $179M Dispute With Google,GOOGL,https://www.benzinga.com/news/20/03/15494762/former-uber-exec-files-for-bankruptcy-after-losing-179m-dispute-with-google,FreightWaves,,,,,,
2020-03-06 00:00:00 UTC,Shares of several technology companies are trading lower. Movement appears market related as markets continue to dip amid the global coronavirus outbreak.,GOOGL,https://www.benzinga.com/wiim/20/03/15497065/shares-of-several-technology-companies-are-trading-lower-movement-appears-market-related-as-markets,luke@benzinga.com,,,,,,
2020-03-06 00:00:00 UTC,Lipper Award Winners Pick Healthcare and Technology Stocks Amidst Coronavirus Downturn,GOOGL,https://www.benzinga.com/news/20/03/15495706/lipper-award-winners-pick-healthcare-and-technology-stocks-amidst-coronavirus-downturn,Shivdeep Dhaliwal,,,,,,
2020-03-06 00:00:00 UTC,15 Communication Services Stocks Moving In Friday's Pre-Market Session,GOOGL,https://www.benzinga.com/pre-market-outlook/20/03/15496678/15-communication-services-stocks-moving-in-fridays-pre-market-session,Lisa Levin,,,,,,
2020-03-06 00:00:00 UTC,Tech Giants Ask Seattle Employees To Work Remotely As Coronavirus Cases Rise,GOOGL,https://www.benzinga.com/news/20/03/15495493/tech-giants-ask-seattle-employees-to-work-remotely-as-coronavirus-cases-rise,Neer Varshney,,,,,,
2020-03-06 00:00:00 UTC,Lyft San Francisco-Based Employees Told To Stay Home Over Coronavirus Fears,GOOGL,https://www.benzinga.com/news/20/03/15495366/lyft-san-francisco-based-employees-told-to-stay-home-over-coronavirus-fears,Shivdeep Dhaliwal,,,,,,
2020-03-05 00:00:00 UTC,Alphabet shares are trading lower in sympathy with the overall market amid coronavirus fears.,GOOGL,https://www.benzinga.com/wiim/20/03/15490392/alphabet-shares-are-trading-lower-in-sympathy-with-the-overall-market-amid-coronavirus-fears,Benzinga Newsdesk,,,,,,
2020-03-05 00:00:00 UTC,Google Internal Memo Shows Mgmt. Has Sold Its Seattle-Area Employees To Stay Home,GOOGL,https://www.benzinga.com/news/20/03/15489320/google-internal-memo-shows-mgmt-has-sold-its-seattle-area-employees-to-stay-home,Benzinga Newsdesk,,,,,,
2020-03-05 00:00:00 UTC,Google Cloud Reports Partnership With AT&T To Enable Network Edge 5G Computing Solutions For Enterprises,GOOGL,https://www.benzinga.com/news/20/03/15488468/google-cloud-reports-partnership-with-at-t-to-enable-network-edge-5g-computing-solutions-for-enterpr,Benzinga Newsdesk,,,,,,
2020-03-05 00:00:00 UTC,Judge Quashes Tulsi Gabbard's Case Against Google Alleging Free Speech Violation,GOOGL,https://www.benzinga.com/news/20/03/15485545/judge-quashes-tulsi-gabbards-case-against-google-alleging-free-speech-violation,Neer Varshney,,,,,,
2020-03-03 00:00:00 UTC,Google Halts International Travel For Employees,GOOGL,https://www.benzinga.com/general/20/03/15471402/google-halts-international-travel-for-employees,luke@benzinga.com,,,,,,
2020-03-03 00:00:00 UTC,Google Cancels Annual Conference Due To Coronavirus,GOOGL,https://www.benzinga.com/general/20/03/15471301/google-cancels-annual-conference-due-to-coronavirus,luke@benzinga.com,,,,,,
2020-03-03 00:00:00 UTC,5 Reasons Why Tesla Is Way Ahead Of Traditional Automakers,GOOGL,https://www.benzinga.com/news/earnings/20/03/15466917/5-reasons-why-tesla-is-way-ahead-of-traditional-automakers,IAM Newswire,,,,,,
2020-03-03 00:00:00 UTC,Self-Driving Vehicle Company Waymo Announces First Outside Investment: $2.25 Billion,GOOGL,https://www.benzinga.com/news/20/03/15462819/self-driving-vehicle-company-waymo-announces-first-outside-investment-2-25-billion,FreightWaves,,,,,,
2020-03-02 00:00:00 UTC,Alphabet Self-Driving Subsidiary Waymo Raises $2.25B In First External Funding,GOOGL,https://www.benzinga.com/news/20/03/15463152/alphabets-self-driving-subsidiary-waymo-raises-2-25b-in-first-external-funding,Neer Varshney,,,,,,
2020-03-02 00:00:00 UTC,Tech Industry Being Smashed By Coronavirus,GOOGL,https://www.benzinga.com/news/earnings/20/03/15454618/tech-industry-being-smashed-by-coronavirus,IAM Newswire,,,,,,
2020-02-28 00:00:00 UTC,Shares of several communication companies are trading lower as the global coronavirus spread continues to cause equities across sectors to sell off amid worsened economic outlook.,GOOGL,https://www.benzinga.com/wiim/20/02/15441060/shares-of-several-communication-companies-are-trading-lower-as-the-global-coronavirus-spread-continu,Benzinga Newsdesk,,,,,,
2020-02-27 00:00:00 UTC,Today's Pickup: Four In Five Americans View Foreign Trade As An Opportunity,GOOGL,https://www.benzinga.com/news/20/02/15431538/todays-pickup-four-in-five-americans-view-foreign-trade-as-an-opportunity,FreightWaves,,,,,,
2020-02-27 00:00:00 UTC,Shares of several communication companies are trading lower as growing coronavirus fears hamper economic outlook.,GOOGL,https://www.benzinga.com/wiim/20/02/15428748/shares-of-several-communication-companies-are-trading-lower-as-growing-coronavirus-fears-hamper-econ,Benzinga Newsdesk,,,,,,
2020-02-27 00:00:00 UTC,15 Communication Services Stocks Moving In Thursday's Pre-Market Session,GOOGL,https://www.benzinga.com/pre-market-outlook/20/02/15426798/15-communication-services-stocks-moving-in-thursdays-pre-market-session,Lisa Levin,,,,,,
2020-02-26 00:00:00 UTC,Why The Coronavirus Might Be Presenting A Buying Opportunity,GOOGL,https://www.benzinga.com/news/20/02/15420562/why-the-coronavirus-might-be-presenting-a-buying-opportunity,Titan,,,,,,
2020-02-25 00:00:00 UTC,BlackRock Leads $250M Funding In AI Computing Startup,GOOGL,https://www.benzinga.com/news/20/02/15413719/blackrock-leads-250m-funding-in-ai-computing-startup,Neer Varshney,,,,,,
2020-02-25 00:00:00 UTC,3 Reasons Why Top Hedge Funds Have Changed Their Minds On Uber,GOOGL,https://www.benzinga.com/fintech/20/02/15396576/3-reasons-why-top-hedge-funds-have-changed-their-minds-on-uber,Titan,,,,,,
2020-02-24 00:00:00 UTC,Why Partnerships Are The Lifeblood Of The Cannabis Industry,GOOGL,https://www.benzinga.com/markets/cannabis/20/02/15396074/why-partnerships-are-the-lifeblood-of-the-cannabis-industry,Wayne Duggan,,,,,,
2020-02-24 00:00:00 UTC,Fitbit's Weak Results Amid Pending Acquisition Keeps Longbow On The Sidelines,GOOGL,https://www.benzinga.com/analyst-ratings/analyst-color/20/02/15393888/fitbits-weak-results-amid-pending-acquisition-keeps-longbow-on-the-sidelines,Priya Nigam,,,,,,
2020-02-24 00:00:00 UTC,Shares of several technology companies are trading lower amid continued spread of coronavirus including notable upticks in Iran and Italy. NOTE: The virus has raised fear of a global economic slowdown.,GOOGL,https://www.benzinga.com/wiim/20/02/15392928/shares-of-several-technology-companies-are-trading-lower-amid-continued-spread-of-coronavirus-includ,Benzinga Newsdesk,,,,,,
2020-02-24 00:00:00 UTC,20 Communication Services Stocks Moving In Monday's Pre-Market Session,GOOGL,https://www.benzinga.com/pre-market-outlook/20/02/15392036/20-communication-services-stocks-moving-in-mondays-pre-market-session,Lisa Levin,,,,,,
2020-02-24 00:00:00 UTC,KFC Canada Begins Use of Google's Food Ordering Service,GOOGL,https://www.benzinga.com/news/20/02/15391962/kfc-canada-begins-use-of-googles-food-ordering-service,Benzinga Newsdesk,,,,,,
2020-02-24 00:00:00 UTC,Google Warns New Huawei Phone Owners Against Sideloading Gmail And YouTube,GOOGL,https://www.benzinga.com/news/20/02/15390788/google-warns-new-huawei-phone-owners-against-sideloading-gmail-and-youtube,Shivdeep Dhaliwal,,,,,,
2020-02-21 00:00:00 UTC,"Bezos Is Creating A $10 Billion ""We Can Save Earth"" Fund. Will Amazon Follow?",GOOGL,https://www.benzinga.com/news/earnings/20/02/15384195/bezos-is-creating-a-10-billion-we-can-save-earth-fund-will-amazon-follow,IAM Newswire,,,,,,
2020-02-21 00:00:00 UTC,4 Coronavirus Myths Causing Unnecessary Alarm,GOOGL,https://www.benzinga.com/news/20/02/15383924/4-coronavirus-myths-causing-unnecessary-alarm,Elizabeth Balboa,,,,,,
2020-02-21 00:00:00 UTC,Ark Invest Says Autonomous Ride-Hailing Now Looks Even More Profitable Than Previously Estimated,GOOGL,https://www.benzinga.com/analyst-ratings/analyst-color/20/02/15384201/ark-invest-says-autonomous-ride-hailing-now-looks-even-more-profitable-than-previou,Wayne Duggan,,,,,,
2020-02-21 00:00:00 UTC,Facebook To Pay Users $5 For Their Voice Recordings,GOOGL,https://www.benzinga.com/news/20/02/15381956/facebook-to-pay-users-5-for-their-voice-recordings,Neer Varshney,,,,,,
2020-02-21 00:00:00 UTC,Fitbit Shares Plummet On Q4 Earnings Miss,GOOGL,https://www.benzinga.com/news/earnings/20/02/15381727/fitbit-shares-plummet-on-q4-earnings-miss,Neer Varshney,,,,,,
2020-02-20 00:00:00 UTC,Global Cloud Infrastructure Market Reached Sky High $107B In 2019,GOOGL,https://www.benzinga.com/news/20/02/15361900/global-cloud-infrastructure-market-reached-sky-high-107b-in-2019,Shivdeep Dhaliwal,,,,,,
2020-02-20 00:00:00 UTC,"Cheetah Mobile Shares Fall To Session Low On Spike In Volume; Traders Attribute Downside To BuzzFeed Article 'Google Has Banned Almost 600 Apps For Pushing ""Disruptive"" Ads'",GOOGL,https://www.benzinga.com/news/20/02/15376327/cheetah-mobile-shares-fall-to-session-low-on-spike-in-volume-traders-attribute-downside-to-buzzfeed,Benzinga Newsdesk,,,,,,
2020-02-20 00:00:00 UTC,No More Immunity? Justice Department Wants Tech Companies To Have Legal Responsibility For Content Posted On Their Platforms,GOOGL,https://www.benzinga.com/government/20/02/15372148/no-more-immunity-justice-department-wants-tech-companies-to-have-legal-responsibility-for-content-po,Neer Varshney,,,,,,
2020-02-20 00:00:00 UTC,Sling TV Starts Losing Subscribers As Streaming Wars Intensify,GOOGL,https://www.benzinga.com/news/20/02/15372145/sling-tv-starts-losing-subscribers-as-streaming-wars-intensify,Shivdeep Dhaliwal,,,,,,
2020-02-19 00:00:00 UTC,Google Says Removed More Than 75M Policy-violating Reviews and 4M Fake Business Profiles in 2019,GOOGL,https://www.benzinga.com/news/20/02/15366329/google-says-removed-more-than-75m-policy-violating-reviews-and-4m-fake-business-profiles-in-2019,Charles Gross,,,,,,
2020-02-19 00:00:00 UTC,Stocks That Hit 52-Week Highs On Wednesday,GOOGL,https://www.benzinga.com/news/20/02/15365364/stocks-that-hit-52-week-highs-on-wednesday,Lisa Levin,,,,,,
2020-02-19 00:00:00 UTC,Expedia Group Seems Unable To Reach The Promised Land,GOOGL,https://www.benzinga.com/news/earnings/20/02/15364634/expedia-group-seems-unable-to-reach-the-promised-land,IAM Newswire,,,,,,
2020-02-19 00:00:00 UTC,Calendar Apps Can Do Wonders And Not Only For Your Schedule,GOOGL,https://www.benzinga.com/news/20/02/15364635/calendar-apps-can-do-wonders-and-not-only-for-your-schedule,IAM Newswire,,,,,,
2020-02-19 00:00:00 UTC,Google Parent Alphabet To Quit Power Generating Kite Company,GOOGL,https://www.benzinga.com/news/earnings/20/02/15361501/google-parent-alphabet-to-quit-power-generating-kite-company,Shivdeep Dhaliwal,,,,,,
2020-02-18 00:00:00 UTC,Stocks That Hit 52-Week Highs On Tuesday,GOOGL,https://www.benzinga.com/news/20/02/15355854/stocks-that-hit-52-week-highs-on-tuesday,Lisa Levin,,,,,,
2020-02-14 00:00:00 UTC,YouTube Says in a Blog it Paid $3B to the Music Industry in 2019 via Ads and Subscriptions,GOOGL,https://www.benzinga.com/news/20/02/15340275/youtube-says-in-a-blog-it-paid-3b-to-the-music-industry-in-2019-via-ads-and-subscriptions,Benzinga Newsdesk,,,,,,
2020-02-14 00:00:00 UTC,Google In Talks To Pay Publishers For Content In Premium News Product,GOOGL,https://www.benzinga.com/news/20/02/15335997/google-in-talks-to-pay-publishers-for-content-in-premium-news-product,Benzinga Newsdesk,,,,,,
2020-02-13 00:00:00 UTC,UK's CMA Clears Deal Between Google and Looker,GOOGL,https://www.benzinga.com/m-a/20/02/15320776/uks-cma-clears-deal-between-google-and-looker,Charles Gross,,,,,,
2020-02-12 00:00:00 UTC,Google Joins Blockchain Startup Hedera Hashgraph's Governing Council,GOOGL,https://www.benzinga.com/markets/cryptocurrency/20/02/15307071/google-joins-blockchain-startup-hedera-hashgraphs-governing-council,Shivdeep Dhaliwal,,,,,,
2020-02-12 00:00:00 UTC,FTC Asks Tech Giants To Hand Over Details Of Every Single Acquisition They Made Last Decade,GOOGL,https://www.benzinga.com/government/20/02/15307030/ftc-asks-tech-giants-to-hand-over-details-of-every-single-acquisition-they-made-last-decade,Neer Varshney,,,,,,
2020-02-11 00:00:00 UTC,Federal Trade Commission Chairman Says Number Of Deals Made By Big Tech Companies It Wants To Study Is In The Hundreds,GOOGL,https://www.benzinga.com/tech/20/02/15302584/federal-trade-commission-chairman-says-number-of-deals-made-by-big-tech-companies-it-wants-to-study,Benzinga Newsdesk,,,,,,
2020-02-11 00:00:00 UTC,Piper Sandler Remains Bullish On Slack On Broader Enterprise Adoption,GOOGL,https://www.benzinga.com/analyst-ratings/analyst-color/20/02/15300763/piper-sandler-remains-bullish-on-slack-on-broader-enterprise-adoption,Priya Nigam,,,,,,
2020-02-11 00:00:00 UTC,Stocks That Hit 52-Week Highs On Tuesday,GOOGL,https://www.benzinga.com/news/20/02/15300466/stocks-that-hit-52-week-highs-on-tuesday,Lisa Levin,,,,,,
2020-02-11 00:00:00 UTC,Youtube In Talks To Follow Amazon And Apple Into Video Subscriptions Market,GOOGL,https://www.benzinga.com/news/20/02/15296806/youtube-in-talks-to-follow-amazon-and-apple-into-video-subscriptions-market,Charles Gross,,,,,,
2020-02-11 00:00:00 UTC,Google 'People Operations' Head Steps Down As Company Faces Mounting Employee Protests,GOOGL,https://www.benzinga.com/news/20/02/15296083/google-people-operations-head-steps-down-as-company-faces-mounting-employee-protests,Neer Varshney,,,,,,
2020-02-10 00:00:00 UTC,Stocks That Hit 52-Week Highs On Monday,GOOGL,https://www.benzinga.com/news/20/02/15290126/stocks-that-hit-52-week-highs-on-monday,Lisa Levin,,,,,,
2020-02-10 00:00:00 UTC,'Big Google Search Ranking Algorithm Update - Currently Unconfirmed' -Search Engine Roundtable,GOOGL,https://www.benzinga.com/news/20/02/15287038/big-google-search-ranking-algorithm-update-currently-unconfirmed-search-engine-roundtable,Benzinga Newsdesk,,,,,,
2020-02-10 00:00:00 UTC,Google Accused of Competition Abuse in Holiday Rentals,GOOGL,https://www.benzinga.com/news/20/02/15286652/google-accused-of-competition-abuse-in-holiday-rentals,Charles Gross,,,,,,
2020-02-07 00:00:00 UTC,Hearing the US Has Blocked a Planned Data Cable Connecting LA and Hong Kong,GOOGL,https://www.benzinga.com/news/20/02/15282030/hearing-the-us-has-blocked-a-planned-data-cable-connecting-la-and-hong-kong,Benzinga Newsdesk,,,,,,
2020-02-06 00:00:00 UTC,BitTorrent CEO Justin Sun's $4.5-Million Dinner With Warren Buffett,GOOGL,https://www.benzinga.com/markets/cryptocurrency/20/02/15270316/bittorrent-ceo-justin-suns-4-5-million-lunch-with-warren-buffett,Tanzeel Akhtar,,,,,,
2020-02-06 00:00:00 UTC,Everything You Need To Know About The Overwatch League 2020,GOOGL,https://www.benzinga.com/news/20/02/15271611/everything-you-need-to-know-about-the-overwatch-league-2020,Dave Royse,,,,,,
2020-02-06 00:00:00 UTC,Alphabet shares are trading higher after CFRA maintained a Strong Buy on the company and raised the price target from $1737 to $1761.,GOOGL,https://www.benzinga.com/wiim/20/02/15270880/alphabet-shares-are-trading-higher-after-cfra-maintained-a-strong-buy-on-the-company-and-raised-the,Benzinga Newsdesk,,,,,,
2020-02-06 00:00:00 UTC,Facebook At Key Inflection Point,GOOGL,https://www.benzinga.com/news/earnings/20/02/15269001/facebook-at-key-inflection-point,Elliott Wave,,,,,,
2020-02-06 00:00:00 UTC,Why Company Culture Is Critical for a Small Business' Bottom Line,GOOGL,https://www.benzinga.com/general/entrepreneurship/20/02/15262611/why-company-culture-is-critical-for-a-small-business-bottom-line,Credibly,,,,,,
2020-02-05 00:00:00 UTC,"Shorts In A Twist: Tesla Shares Seem To Be Going Through A Classic ""Squeeze""",GOOGL,https://www.benzinga.com/news/earnings/20/02/15260432/shorts-in-a-twist-tesla-shares-seem-to-be-going-through-a-classic-squeeze,TD Ameritrade,,,,,,
2020-02-05 00:00:00 UTC,10 Biggest Price Target Changes For Wednesday,GOOGL,https://www.benzinga.com/analyst-ratings/price-target/20/02/15257715/10-biggest-price-target-changes-for-wednesday,Lisa Levin,,,,,,
2020-02-04 00:00:00 UTC,Nvidia GeForce Now Game Streaming Is Now Available,GOOGL,https://www.benzinga.com/news/20/02/15253696/nvidia-geforce-now-game-streaming-is-now-available,Dave Royse,,,,,,
2020-02-04 00:00:00 UTC,Group Of State Attorney Generals Say Meeting With US Justice Department Officials To Discuss Alphabet's Google Anti-Trust Probe Has Concluded,GOOGL,https://www.benzinga.com/government/20/02/15251460/group-of-state-attorney-generals-say-meeting-with-us-justice-department-officials-to-discuss-alphabe,Benzinga Newsdesk,,,,,,
2020-02-04 00:00:00 UTC,Mid-Afternoon Market Update: NASDAQ Rises Over 2%; Myomo Shares Spike Higher,GOOGL,https://www.benzinga.com/news/earnings/20/02/15250766/mid-afternoon-market-update-nasdaq-rises-over-2-myomo-shares-spike-higher,Lisa Levin,,,,,,
2020-02-04 00:00:00 UTC,Mid-Day Market Update: Allot Surges After Q4 Results; Rockwell Medical Shares Plunge,GOOGL,https://www.benzinga.com/news/earnings/20/02/15248718/mid-day-market-update-allot-surges-after-q4-results-rockwell-medical-shares-plunge,Lisa Levin,,,,,,
2020-02-04 00:00:00 UTC,Mid-Morning Market Update: Markets Open Higher; Alphabet Reports Mixed Q4 Results,GOOGL,https://www.benzinga.com/news/earnings/20/02/15247335/mid-morning-market-update-markets-open-higher-alphabet-reports-mixed-q4-results,Lisa Levin,,,,,,
2020-02-04 00:00:00 UTC,China Reportedly Considering Further Stimulus To Help Economy Weather Coronavirus,GOOGL,https://www.benzinga.com/news/earnings/20/02/15246986/china-reportedly-considering-further-stimulus-to-help-economy-weather-coronavirus,JJ Kinahan,,,,,,
2020-02-04 00:00:00 UTC,Tuesday's Market Minute: REVIEWING THE FAANG 4Q,GOOGL,https://www.benzinga.com/news/earnings/20/02/15246894/tuesdays-market-minute-reviewing-the-faang-4q,TD Ameritrade Network,,,,,,
2020-02-04 00:00:00 UTC,10 Biggest Price Target Changes For Tuesday,GOOGL,https://www.benzinga.com/analyst-ratings/price-target/20/02/15245503/10-biggest-price-target-changes-for-tuesday,Lisa Levin,,,,,,
2020-02-04 00:00:00 UTC,12 Communication Services Stocks Moving In Tuesday's Pre-Market Session,GOOGL,https://www.benzinga.com/pre-market-outlook/20/02/15244979/12-communication-services-stocks-moving-in-tuesdays-pre-market-session,Lisa Levin,,,,,,
2020-02-04 00:00:00 UTC,4 Internet Content & Information Stocks Moving In Tuesday's Pre-Market Session,GOOGL,https://www.benzinga.com/pre-market-outlook/20/02/15244870/4-internet-content-information-stocks-moving-in-tuesdays-pre-market-session,Benzinga Newsdesk,,,,,,
2020-02-04 00:00:00 UTC,Alphabet shares are trading lower after the company reported worse-than-expected Q4 sales results.,GOOGL,https://www.benzinga.com/wiim/20/02/15244747/alphabet-shares-are-trading-lower-after-the-company-reported-worse-than-expected-q4-sales-results,Benzinga Newsdesk,,,,,,
2020-02-04 00:00:00 UTC,A Peek Into The Markets: US Stock Futures Jump; Alphabet Posts Downbeat Q4 Sales,GOOGL,https://www.benzinga.com/news/earnings/20/02/15244251/a-peek-into-the-markets-us-stock-futures-jump-alphabet-posts-downbeat-q4-sales,Lisa Levin,,,,,,
2020-02-04 00:00:00 UTC,Facebook Co-Founder's Asana Files To Go Public Via Direct Listing,GOOGL,https://www.benzinga.com/news/20/02/15243466/facebook-co-founders-asana-files-to-go-public-via-direct-listing,Neer Varshney,,,,,,
2020-02-04 00:00:00 UTC,Google Discloses YouTube Revenue For The First Time Ever,GOOGL,https://www.benzinga.com/news/earnings/20/02/15243216/google-discloses-youtube-revenue-for-the-first-time-ever,shivdeep@benzinga.com,,,,,,
2020-02-03 00:00:00 UTC,Amazon Testing Online Platform To Let Merchants Shop For Loans: Report,GOOGL,https://www.benzinga.com/news/20/02/15243161/amazon-testing-online-platform-to-let-merchants-shop-for-loans-report,Neer Varshney,,,,,,
2020-02-03 00:00:00 UTC,Alphabet Reports Mixed Q4 Earnings,GOOGL,https://www.benzinga.com/news/earnings/20/02/15241002/alphabet-reports-mixed-q4-earnings,Tanzeel Akhtar,,,,,,
2020-02-03 00:00:00 UTC,7 Stocks Moving In Monday's After Hours,GOOGL,https://www.benzinga.com/trading-ideas/movers/20/02/15241211/6-stocks-moving-in-mondays-after-hours,Tyree Gorges,,,,,,
2020-02-03 00:00:00 UTC,Alphabet shares are trading lower after the company reported worse-than-expected Q4 sales results.,GOOGL,https://www.benzinga.com/wiim/20/02/15240791/alphabet-shares-are-trading-lower-after-the-company-reported-worse-than-expected-q4-sales-results,Benzinga Newsdesk,,,,,,
2020-02-03 00:00:00 UTC,Alphabet Reports Google Cloud Revenue 2.61B Up From 1.7B YoY,GOOGL,https://www.benzinga.com/news/earnings/20/02/15240739/alphabet-reports-google-cloud-revenue-2-61b-up-from-1-7b-yoy,Benzinga Newsdesk,,,,,,
2020-02-03 00:00:00 UTC,Alphabet Q4 Total Traffic Acquisition Cost $8.501B vs $7.436B in Same Qtr. Last Year,GOOGL,https://www.benzinga.com/news/earnings/20/02/15240729/alphabet-q4-total-traffic-acquisition-cost-8-501b-vs-7-436b-in-same-qtr-last-year,Benzinga Newsdesk,,,,,,
2020-02-03 00:00:00 UTC,Here's How Much Investing $100 In Google Stock Back In 2010 Would Be Worth Today,GOOGL,https://www.benzinga.com/general/education/20/02/15238980/heres-how-much-investing-100-in-google-stock-back-in-2010-would-be-worth-today,Wayne Duggan,,,,,,
2020-02-03 00:00:00 UTC,Google Addresses Stadia Users Complaints About Lack Of Info For Upcoming Games,GOOGL,https://www.benzinga.com/news/20/02/15235663/google-addresses-stadia-users-complaints-about-lack-of-info-for-upcoming-games,Dave Royse,,,,,,
2020-02-03 00:00:00 UTC,A Peek Into The Markets: US Stock Futures Gain Ahead Of Manufacturing Data,GOOGL,https://www.benzinga.com/news/earnings/20/02/15234799/a-peek-into-the-markets-us-stock-futures-gain-ahead-of-manufacturing-data,Lisa Levin,,,,,,
2020-02-02 00:00:00 UTC,Stephen King Quits Facebook Over Political Ads And Security Concerns Controversy,GOOGL,https://www.benzinga.com/news/20/02/15233909/stephen-king-quits-facebook-over-political-ads-and-security-concerns-controversy,shivdeep@benzinga.com,,,,,,
2020-01-31 00:00:00 UTC,13 Super Bowl 54 Commercials You Won't Want To Miss,GOOGL,https://www.benzinga.com/news/20/01/15230331/13-super-bowl-54-commercials-you-wont-want-to-miss,Dave Royse,,,,,,
2020-01-31 00:00:00 UTC,MAGA: A Look At The Trillion Dollar Market Cap Club,GOOGL,https://www.benzinga.com/general/education/20/01/15228349/maga-a-look-at-the-trillion-dollar-market-cap-club,Wayne Duggan,,,,,,
2020-01-31 00:00:00 UTC,7 Communication Services Stocks Moving In Friday's Pre-Market Session,GOOGL,https://www.benzinga.com/pre-market-outlook/20/01/15226129/7-communication-services-stocks-moving-in-fridays-pre-market-session,Lisa Levin,,,,,,
2020-01-30 00:00:00 UTC,Alphabet Earnings Ahead: Analysts Eyeing These 3 Growth Drivers At Google,GOOGL,https://www.benzinga.com/news/earnings/20/01/15219039/alphabet-earnings-ahead-analysts-eyeing-these-3-growth-drivers-at-google,JJ Kinahan,,,,,,
2020-01-30 00:00:00 UTC,Microsoft Analysts See 20% Upside Following Across-The-Board Q2 Beat,GOOGL,https://www.benzinga.com/analyst-ratings/analyst-color/20/01/15218488/microsoft-analysts-see-20-upside-following-across-the-board-q2-beat,Shanthi Rexaline,,,,,,
2020-01-30 00:00:00 UTC,3 Things That Move Alphabet's Stock,GOOGL,https://www.benzinga.com/general/education/20/01/15212157/3-things-that-move-alphabet-stock,Tyree Gorges,,,,,,
2020-01-29 00:00:00 UTC,Google Confirms That Is Temporarily Shutting Down All China Offices Due To Coronavirus Outbreak,GOOGL,https://www.benzinga.com/news/20/01/15212263/google-confirms-that-is-temporarily-shutting-down-all-china-offices-due-to-coronavirus-outbreak,Benzinga Newsdesk,,,,,,
2020-01-29 00:00:00 UTC,'Google is temporarily shutting down all China offices due to coronavirus outbreak' -The Verge,GOOGL,https://www.benzinga.com/news/20/01/15211767/google-is-temporarily-shutting-down-all-china-offices-due-to-coronavirus-outbreak-the-verge,Benzinga Newsdesk,,,,,,
2020-01-28 00:00:00 UTC,'Google Developing New 'Unified' Communications App for Businesses' -The Informatin,GOOGL,https://www.benzinga.com/tech/20/01/15203437/google-developing-new-unified-communications-app-for-businesses-the-informatin,Benzinga Newsdesk,,,,,,
2020-01-28 00:00:00 UTC,8 Stocks To Buy For This 2020 Presidential Election Year,GOOGL,https://www.benzinga.com/analyst-ratings/analyst-color/20/01/15199679/8-stocks-to-buy-for-this-2020-presidential-election-year,Wayne Duggan,,,,,,
2020-01-27 00:00:00 UTC,8 Cloud Stocks To Own In 2020,GOOGL,https://www.benzinga.com/analyst-ratings/analyst-color/20/01/15181375/8-cloud-stocks-to-own-in-2020,Wayne Duggan,,,,,,
2020-01-27 00:00:00 UTC,10 Biggest Price Target Changes For Monday,GOOGL,https://www.benzinga.com/analyst-ratings/price-target/20/01/15188365/10-biggest-price-target-changes-for-monday,Lisa Levin,,,,,,
2020-01-26 00:00:00 UTC,Justice Department And State AGs To Share Information In Google Antitrust Probe,GOOGL,https://www.benzinga.com/news/20/01/15186363/justice-department-and-state-ags-to-share-information-in-google-antitrust-probe,Neer Varshney,,,,,,
2020-01-26 00:00:00 UTC,3 Classic Tech ETFs to be Tested by Earnings Reports This Week,GOOGL,https://www.benzinga.com/news/earnings/20/01/15186084/3-classic-tech-etfs-to-be-tested-by-earnings-reports-this-week,ETF Professor,,,,,,
2020-01-24 00:00:00 UTC,10 Biggest Price Target Changes For Friday,GOOGL,https://www.benzinga.com/analyst-ratings/price-target/20/01/15179919/10-biggest-price-target-changes-for-friday,Lisa Levin,,,,,,
2020-01-24 00:00:00 UTC,Is The Drone Industry Finally Ready To Take Off?,GOOGL,https://www.benzinga.com/analyst-ratings/analyst-color/20/01/15175171/is-the-drone-industry-finally-ready-to-take-off,Dave Royse,,,,,,
2020-01-23 00:00:00 UTC,French Finance Minister Le Maire Says Has Reached Agreement With U.S on the Basis for Discussions on Digital Tax,GOOGL,https://www.benzinga.com/news/20/01/15169834/french-finance-minister-le-maire-says-has-reached-agreement-with-u-s-on-the-basis-for-discussions-on,Charles Gross,,,,,,
2020-01-23 00:00:00 UTC,UK Business Minister Leadsom Says We Are Going Ahead With the Digital Tax but We Need a Global Solution,GOOGL,https://www.benzinga.com/news/20/01/15169830/uk-business-minister-leadsom-says-we-are-going-ahead-with-the-digital-tax-but-we-need-a-global-solut,Charles Gross,,,,,,
2020-01-23 00:00:00 UTC,University Of Minnesota Student Imprisoned In China For Tweets Critical Of Chinese Government,GOOGL,https://www.benzinga.com/government/20/01/15169189/university-of-minnesota-student-imprisoned-in-china-for-tweets-critical-of-chinese-government,Amit Nag,,,,,,
